Submission ID,Performance Detail Submission ID,Date of Submission,Organisation Name,Submission Title,Disease Target,Stage of Development,Country of Manufacturer,Region,Website,Regulatory Approval,Clinical Sensitivity (%),Clinical Specificity (%),Type of Technology,Assay Target,Target Analyte(s),Technology principle,Test Format,Instrument requirement,Level of automation,Lab vs. POC,Self-testing/Self-Collection,Validated Sample Types,Time to results excl sample prep (mins),Time to results incl sample prep (mins),Connectivity Solution,FIND Evaluation,Impact of SARS-COV-2 Alpha variant,Impact of SARS-COV-2 Beta variant,Impact of SARS-COV-2 Gamma variant,Impact of SARS-COV-2 Delta variant,Impact of SARS-COV-2 Delta+ variant,Impact of SARS-COV-2 Omicron variant,S gene dropout,SARS-CoV-2 variant(s),Test to be listed on FIND's web page?,Data to be published on FIND's web page,Is this a variant detection test?,Revoked/Not Approved By,Study Type,Number of positive samples (clinical),Number of negative samples (clinical),Total number of samples (clinical)
a0B6900001J4OOr,a266900000B49lv,2021-04-06,"VivaChek Biotech (Hangzhou) Co., ltd.",VivaDiag SARS-CoV-2 Ag Rapid Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fvivachek.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://vivachek.com (New Window)"">http://vivachek.com</a>",Australia TGA; CE-IVD,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Nasal swab,NA,NA,Unknown,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3w5n,a266900000B49gC,NA,Premier Medical Corporation Private Limited,Sure status COVID-19 antigen Card Test,SARS-CoV-2,Regulatory Achieved,India,South-East Asia,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fpremiermedcorp.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://premiermedcorp.com (New Window)"">http://premiermedcorp.com</a>",WHO EUL; CE-IVD,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,15,20,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3zdS,a266900000B49ll,2021-03-04,SD BIOSENSOR INC,STANDARD Q COVID-19 Ag test,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsdbiosensor.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://sdbiosensor.com (New Window)"">http://sdbiosensor.com</a>",WHO EUL; Korea MFDS; Australia TGA; Brazil ANVISA; CE-IVD; India CDSCO; South Africa SAHPRA,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,20,25,No,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J40Fl,a266900000B49bM,2021-06-04,Abbott Diagnostics Korea Inc.,Panbio COVID-19 Ag Rapid Test Device (Nasopharyngeal),SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fabbott.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://abbott.com/ (New Window)"">http://abbott.com/</a>",WHO EUL; Japan MHLW; Australia TGA; Health Canada; CE-IVD,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3zIK,a266900000B49bN,2021-02-04,"Beijing Tigsun Diagnostics Co.,ltd.",Tigsun COVID-19 Antigen Rapid Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ftigsun.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://tigsun.com (New Window)"">http://tigsun.com</a>",CE-IVD,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,15,20,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3mA6,a266900000B49bO,2021-03-03,"BioNote, Inc.",NowCheck COVID-19 Ag Test,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbionote.co.kr%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://bionote.co.kr (New Window)"">http://bionote.co.kr</a>",Australia TGA; Brazil ANVISA; CE-IVD; Philippines FDA; Guatemala DGVRCS; Honduras DGVMN; Argentina ANMAT; Other; Other,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Nasal swab,15,15,No,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3zJ8,a266900000B49lC,2021-02-04,"Beijing Wantai Biological Pharmacy Enterprise Co.,ltd.",Wantai SARS-CoV-2 Antigen Rapid Test (Colloidal gold),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fystwt.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://ystwt.com (New Window)"">http://ystwt.com</a>",Australia TGA; CE-IVD,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,20,25,Unknown,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J49Tl,a266900000B49eQ,NA,"CTK Biotech, inc.",OnSite COVID-19 Ag Rapid Test,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fctkbiotech.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://ctkbiotech.com (New Window)"">http://ctkbiotech.com</a>",WHO EUL; Australia TGA; Brazil ANVISA; CE-IVD; Philippines FDA; South Africa SAHPRA; Colombia INVIMA; Peru DIGEMID; Indonesia MDR,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Nasal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3nB0,a266900000B49ep,2021-05-03,"Guangzhou Wondfo Biotech Co., ltd.",Wondfo 2019-nCoV Antigen Test (Lateral Flow Method),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2FWondfo.com.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://Wondfo.com.cn (New Window)"">http://Wondfo.com.cn</a>",Australia TGA; CE-IVD; WHO EUL Under Assessment,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,15,15,No,No,No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),No expected impact (in silico analyses),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J3zdS,a266900000B49eq,2021-03-04,SD BIOSENSOR INC,STANDARD Q COVID-19 Ag test,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsdbiosensor.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://sdbiosensor.com (New Window)"">http://sdbiosensor.com</a>",WHO EUL; Korea MFDS; Australia TGA; Brazil ANVISA; CE-IVD; India CDSCO; South Africa SAHPRA,-,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,20,25,No,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,NA,NA,NA
a0B6900001J40Fl,a266900000B49er,2021-06-04,Abbott Diagnostics Korea Inc.,Panbio COVID-19 Ag Rapid Test Device (Nasopharyngeal),SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fabbott.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://abbott.com/ (New Window)"">http://abbott.com/</a>",WHO EUL; Japan MHLW; Australia TGA; Health Canada; CE-IVD,67.70 %,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,36,34,70
a0B6900001LkpIf,a266900000A07yW,NA,Enbiotech s.r.l.,SARS-CoV-2 POC,SARS-CoV-2,Regulatory Achieved,Italy,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fenbiotech.eu%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://enbiotech.eu (New Window)"">http://enbiotech.eu</a>",CE-IVD,98.00 %,99.00 %,Molecular,RNA,N gene; S gene,RT-LAMP,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Manual,near Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,50,60,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Independent,163,250,413
a0B6900001J3xmv,a266900000B4YRU,NA,Siemens Healthineers,CLINITEST Rapid COVID-19 Antigen Self-Test,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsiemens-healthineers.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://siemens-healthineers.com/ (New Window)"">http://siemens-healthineers.com/</a>",US FDA EUA; Japan MHLW; Health Canada; CE-IVD; MHRA UK; Germany BfArM,69.60 %,-,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,15,20,Unknown,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,46,0,46
a0B6900001J3mAG,a266900000B4YRW,2021-03-03,"Xiamen Boson Biotech Co., ltd.",Rapid SARS-CoV-2 Antigen Test Card,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbosonbio.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://bosonbio.com (New Window)"">http://bosonbio.com</a>",Health Canada; CE-IVD; Germany BfArM; WHO EUL Under Assessment; Other,78.30 %,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,46,0,46
a0B6900001J3xmv,a266900000B4YRZ,NA,Siemens Healthineers,CLINITEST Rapid COVID-19 Antigen Self-Test,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsiemens-healthineers.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://siemens-healthineers.com/ (New Window)"">http://siemens-healthineers.com/</a>",US FDA EUA; Japan MHLW; Health Canada; CE-IVD; MHRA UK; Germany BfArM,72.90 %,-,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,15,20,Unknown,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,70,0,70
a0B6900001J3mAG,a266900000B4YRb,2021-03-03,"Xiamen Boson Biotech Co., ltd.",Rapid SARS-CoV-2 Antigen Test Card,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbosonbio.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://bosonbio.com (New Window)"">http://bosonbio.com</a>",Health Canada; CE-IVD; Germany BfArM; WHO EUL Under Assessment; Other,77.10 %,-,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,70,0,70
a0B6900001J3xmv,a266900000B4YRe,NA,Siemens Healthineers,CLINITEST Rapid COVID-19 Antigen Self-Test,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsiemens-healthineers.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://siemens-healthineers.com/ (New Window)"">http://siemens-healthineers.com/</a>",US FDA EUA; Japan MHLW; Health Canada; CE-IVD; MHRA UK; Germany BfArM,94.10 %,-,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,15,20,Unknown,No,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",No,No,None,Independent,45,0,45
